-0.00069089,0.11945,-0.13276,0.01308,-0.00069089,0.00023054
-0.0007201,0.12192,-0.13548,0.013317,-0.0007201,0.00024023
-0.00075022,0.12442,-0.13822,0.013554,-0.00075022,0.00025023
-0.00078128,0.12694,-0.141,0.013791,-0.00078128,0.00026053
-0.00081328,0.12949,-0.14379,0.014028,-0.00081328,0.00027114
-0.00084626,0.13207,-0.14661,0.014266,-0.00084626,0.00028206
-0.00088022,0.13466,-0.14946,0.014503,-0.00088022,0.00029331
-0.00091518,0.13729,-0.15233,0.01474,-0.00091518,0.00030488
-0.00095117,0.13993,-0.15522,0.014977,-0.00095117,0.00031679
-0.00098821,0.1426,-0.15814,0.015213,-0.00098821,0.00032904
-0.0010263,0.1453,-0.16109,0.015449,-0.0010263,0.00034163
-0.0010655,0.14802,-0.16405,0.015684,-0.0010655,0.00035457
-0.0011058,0.15076,-0.16704,0.015918,-0.0011058,0.00036787
-0.0011472,0.15353,-0.17006,0.016151,-0.0011472,0.00038153
-0.0011898,0.15632,-0.1731,0.016383,-0.0011898,0.00039557
-0.0012335,0.15913,-0.17616,0.016614,-0.0012335,0.00040997
-0.0012784,0.16197,-0.17924,0.016844,-0.0012784,0.00042476
-0.0013245,0.16484,-0.18235,0.017072,-0.0013245,0.00043994
-0.0013718,0.16772,-0.18548,0.017298,-0.0013718,0.0004555
-0.0014204,0.17063,-0.18863,0.017522,-0.0014204,0.00047147
-0.0014703,0.17357,-0.1918,0.017745,-0.0014703,0.00048784
-0.0015214,0.17653,-0.195,0.017965,-0.0015214,0.00050463
-0.0015739,0.17951,-0.19821,0.018184,-0.0015739,0.00052183
-0.0016277,0.18251,-0.20145,0.018399,-0.0016277,0.00053946
-0.0016828,0.18554,-0.20471,0.018612,-0.0016828,0.00055751
-0.0017393,0.18859,-0.20799,0.018823,-0.0017393,0.000576
-0.0017972,0.19167,-0.21129,0.01903,-0.0017972,0.00059493
-0.0018566,0.19476,-0.21461,0.019235,-0.0018566,0.00061431
-0.0019173,0.19789,-0.21796,0.019435,-0.0019173,0.00063415
-0.0019796,0.20103,-0.22132,0.019633,-0.0019796,0.00065444
-0.0020433,0.2042,-0.2247,0.019827,-0.0020433,0.0006752
-0.0021085,0.20739,-0.2281,0.020017,-0.0021085,0.00069644
-0.0021753,0.2106,-0.23152,0.020203,-0.0021753,0.00071815
-0.0022436,0.21384,-0.23496,0.020384,-0.0022436,0.00074034
-0.0023135,0.21709,-0.23842,0.020562,-0.0023135,0.00076303
-0.002385,0.22038,-0.2419,0.020734,-0.002385,0.00078621
-0.0024581,0.22368,-0.24539,0.020902,-0.0024581,0.00080989
-0.0025329,0.227,-0.2489,0.021065,-0.0025329,0.00083409
-0.0026093,0.23035,-0.25243,0.021222,-0.0026093,0.00085879
-0.0026874,0.23372,-0.25598,0.021374,-0.0026874,0.00088402
-0.0027673,0.23711,-0.25954,0.021521,-0.0027673,0.00090977
-0.0028489,0.24053,-0.26313,0.021661,-0.0028489,0.00093606
-0.0029322,0.24396,-0.26672,0.021796,-0.0029322,0.00096288
-0.0030173,0.24742,-0.27034,0.021924,-0.0030173,0.00099025
-0.0031043,0.2509,-0.27396,0.022045,-0.0031043,0.0010182
-0.0031931,0.2544,-0.27761,0.02216,-0.0031931,0.0010466
-0.0032837,0.25793,-0.28127,0.022267,-0.0032837,0.0010757
-0.0033762,0.26147,-0.28494,0.022367,-0.0033762,0.0011053
-0.0034706,0.26503,-0.28863,0.02246,-0.0034706,0.0011354
-0.003567,0.26862,-0.29233,0.022545,-0.003567,0.0011662
-0.0036653,0.27223,-0.29605,0.022622,-0.0036653,0.0011975
-0.0037656,0.27586,-0.29978,0.022691,-0.0037656,0.0012295
-0.003868,0.27951,-0.30352,0.022751,-0.003868,0.001262
-0.0039723,0.28318,-0.30727,0.022802,-0.0039723,0.0012951
-0.0040787,0.28687,-0.31104,0.022844,-0.0040787,0.0013288
-0.0041872,0.29058,-0.31482,0.022877,-0.0041872,0.0013632
-0.0042978,0.29431,-0.31861,0.022901,-0.0042978,0.0013981
-0.0044105,0.29806,-0.32241,0.022915,-0.0044105,0.0014337
-0.0045254,0.30184,-0.32622,0.022918,-0.0045254,0.0014699
-0.0046425,0.30563,-0.33005,0.022911,-0.0046425,0.0015067
-0.0047618,0.30944,-0.33388,0.022894,-0.0047618,0.0015442
-0.0048833,0.31327,-0.33772,0.022866,-0.0048833,0.0015823
-0.0050071,0.31713,-0.34157,0.022826,-0.0050071,0.0016211
-0.0051332,0.321,-0.34543,0.022775,-0.0051332,0.0016605
-0.0052616,0.32489,-0.3493,0.022712,-0.0052616,0.0017006
-0.0053923,0.3288,-0.35318,0.022637,-0.0053923,0.0017413
-0.0055254,0.33273,-0.35706,0.02255,-0.0055254,0.0017827
-0.0056609,0.33668,-0.36095,0.022451,-0.0056609,0.0018248
-0.0057988,0.34065,-0.36485,0.022338,-0.0057988,0.0018675
-0.0059392,0.34463,-0.36875,0.022212,-0.0059392,0.001911
-0.006082,0.34864,-0.37267,0.022073,-0.006082,0.0019551
-0.0062274,0.35266,-0.37658,0.02192,-0.0062274,0.0019999
-0.0063752,0.3567,-0.3805,0.021752,-0.0063752,0.0020454
-0.0065257,0.36076,-0.38443,0.021571,-0.0065257,0.0020916
-0.0066787,0.36484,-0.38836,0.021375,-0.0066787,0.0021386
-0.0068343,0.36894,-0.39229,0.021163,-0.0068343,0.0021862
-0.0069925,0.37306,-0.39623,0.020937,-0.0069925,0.0022345
-0.0071535,0.37719,-0.40017,0.020694,-0.0071535,0.0022836
-0.0073171,0.38134,-0.40411,0.020436,-0.0073171,0.0023334
-0.0074834,0.38551,-0.40805,0.020162,-0.0074834,0.0023839
-0.0076525,0.38969,-0.412,0.019871,-0.0076525,0.0024351
-0.0078244,0.3939,-0.41595,0.019563,-0.0078244,0.0024871
-0.0079991,0.39812,-0.4199,0.019238,-0.0079991,0.0025398
-0.0081766,0.40235,-0.42384,0.018895,-0.0081766,0.0025933
-0.008357,0.40661,-0.42779,0.018535,-0.008357,0.0026475
-0.0085402,0.41088,-0.43174,0.018156,-0.0085402,0.0027024
-0.0087264,0.41517,-0.43568,0.017759,-0.0087264,0.0027581
-0.0089156,0.41947,-0.43963,0.017343,-0.0089156,0.0028146
-0.0091077,0.42379,-0.44357,0.016909,-0.0091077,0.0028718
-0.0093028,0.42813,-0.44751,0.016454,-0.0093028,0.0029298
-0.009501,0.43248,-0.45145,0.01598,-0.009501,0.0029886
-0.0097022,0.43685,-0.45538,0.015486,-0.0097022,0.0030482
-0.0099066,0.44123,-0.45931,0.014972,-0.0099066,0.0031085
-0.010114,0.44563,-0.46324,0.014436,-0.010114,0.0031696
-0.010325,0.45005,-0.46716,0.01388,-0.010325,0.0032315
-0.010538,0.45448,-0.47108,0.013302,-0.010538,0.0032941
-0.010756,0.45893,-0.47499,0.012703,-0.010756,0.0033576
-0.010976,0.46339,-0.47889,0.012081,-0.010976,0.0034219
-0.011199,0.46786,-0.48279,0.011438,-0.011199,0.0034869
-0.011426,0.47235,-0.48668,0.010771,-0.011426,0.0035528
-0.011656,0.47686,-0.49056,0.010082,-0.011656,0.0036194
-0.01189,0.48138,-0.49443,0.0093686,-0.01189,0.0036869
-0.012127,0.48591,-0.4983,0.008632,-0.012127,0.0037552
-0.012368,0.49046,-0.50216,0.0078714,-0.012368,0.0038243
-0.012611,0.49502,-0.506,0.0070864,-0.012611,0.0038942
-0.012859,0.4996,-0.50984,0.0062767,-0.012859,0.0039649
-0.01311,0.50419,-0.51367,0.0054421,-0.01311,0.0040365
-0.013364,0.50879,-0.51748,0.0045821,-0.013364,0.0041089
-0.013623,0.51341,-0.52129,0.0036964,-0.013622,0.0041821
-0.013884,0.51804,-0.52508,0.0027847,-0.013884,0.0042561
-0.01415,0.52268,-0.52886,0.0018467,-0.01415,0.004331
-0.014419,0.52734,-0.53263,0.00088209,-0.014419,0.0044067
-0.014692,0.53201,-0.53638,-0.00010956,-0.014692,0.0044833
-0.014968,0.53669,-0.54012,-0.0011285,-0.014968,0.0045607
-0.015249,0.54139,-0.54385,-0.0021751,-0.015249,0.0046389
-0.015533,0.54609,-0.54756,-0.0032497,-0.015533,0.004718
-0.015821,0.55081,-0.55126,-0.0043526,-0.015821,0.004798
-0.016113,0.55554,-0.55494,-0.0054841,-0.016113,0.0048788
-0.016409,0.56029,-0.5586,-0.0066446,-0.016409,0.0049604
-0.016709,0.56504,-0.56225,-0.0078343,-0.016709,0.005043
-0.017013,0.56981,-0.56588,-0.0090537,-0.017013,0.0051263
-0.017321,0.57459,-0.5695,-0.010303,-0.017321,0.0052106
-0.017634,0.57938,-0.57309,-0.011582,-0.017633,0.0052957
-0.01795,0.58418,-0.57667,-0.012893,-0.01795,0.0053817
-0.01827,0.58899,-0.58023,-0.014234,-0.01827,0.0054686
-0.018595,0.59381,-0.58376,-0.015606,-0.018595,0.0055563
-0.018924,0.59865,-0.58728,-0.01701,-0.018924,0.005645
-0.019257,0.60349,-0.59078,-0.018445,-0.019257,0.0057345
-0.019594,0.60834,-0.59426,-0.019913,-0.019594,0.0058249
-0.019936,0.61321,-0.59771,-0.021413,-0.019936,0.0059161
-0.020282,0.61808,-0.60115,-0.022946,-0.020282,0.0060083
-0.020633,0.62297,-0.60456,-0.024513,-0.020633,0.0061014
-0.020988,0.62786,-0.60795,-0.026112,-0.020988,0.0061954
-0.021348,0.63277,-0.61131,-0.027746,-0.021348,0.0062902
-0.021712,0.63768,-0.61465,-0.029413,-0.021712,0.006386
-0.022081,0.6426,-0.61797,-0.031115,-0.02208,0.0064827
-0.022454,0.64753,-0.62126,-0.032852,-0.022454,0.0065803
-0.022832,0.65248,-0.62453,-0.034623,-0.022832,0.0066788
-0.023215,0.65743,-0.62777,-0.03643,-0.023215,0.0067782
-0.023602,0.66238,-0.63099,-0.038273,-0.023602,0.0068785
-0.023995,0.66735,-0.63418,-0.040151,-0.023994,0.0069798
-0.024392,0.67232,-0.63734,-0.042065,-0.024392,0.007082
-0.024794,0.67731,-0.64048,-0.044017,-0.024794,0.0071851
-0.025201,0.6823,-0.64359,-0.046004,-0.025201,0.0072891
-0.025613,0.6873,-0.64666,-0.04803,-0.025613,0.0073941
-0.02603,0.6923,-0.64971,-0.050092,-0.026029,0.0075
-0.026452,0.69732,-0.65274,-0.052192,-0.026451,0.0076068
-0.026879,0.70234,-0.65573,-0.05433,-0.026879,0.0077146
-0.027311,0.70737,-0.65869,-0.056507,-0.027311,0.0078233
-0.027748,0.7124,-0.66162,-0.058722,-0.027748,0.007933
-0.028191,0.71745,-0.66452,-0.060975,-0.028191,0.0080437
-0.028639,0.72249,-0.66738,-0.063268,-0.028639,0.0081553
-0.029093,0.72755,-0.67022,-0.065601,-0.029092,0.0082678
-0.029551,0.73261,-0.67302,-0.067973,-0.029551,0.0083813
-0.030015,0.73768,-0.67579,-0.070385,-0.030015,0.0084958
-0.030485,0.74275,-0.67853,-0.072838,-0.030485,0.0086113
-0.03096,0.74783,-0.68123,-0.075331,-0.03096,0.0087277
-0.031441,0.75291,-0.6839,-0.077865,-0.031441,0.0088451
-0.031927,0.758,-0.68653,-0.08044,-0.031927,0.0089635
-0.032419,0.7631,-0.68913,-0.083056,-0.032419,0.0090829
-0.032917,0.7682,-0.69169,-0.085714,-0.032917,0.0092033
-0.033421,0.7733,-0.69422,-0.088414,-0.03342,0.0093247
-0.03393,0.77841,-0.69671,-0.091156,-0.03393,0.009447
-0.034446,0.78353,-0.69916,-0.093941,-0.034445,0.0095704
-0.034967,0.78865,-0.70158,-0.096768,-0.034966,0.0096948
-0.035494,0.79377,-0.70396,-0.099639,-0.035494,0.0098202
-0.036027,0.79889,-0.70629,-0.10255,-0.036027,0.0099466
-0.036567,0.80402,-0.70859,-0.10551,-0.036566,0.010074
-0.037112,0.80916,-0.71086,-0.10851,-0.037112,0.010202
-0.037664,0.81429,-0.71308,-0.11156,-0.037664,0.010332
-0.038222,0.81943,-0.71526,-0.11464,-0.038222,0.010462
-0.038786,0.82458,-0.7174,-0.11778,-0.038786,0.010594
-0.039357,0.82972,-0.7195,-0.12096,-0.039357,0.010727
-0.039934,0.83487,-0.72156,-0.12418,-0.039934,0.01086
-0.040518,0.84002,-0.72357,-0.12745,-0.040518,0.010995
-0.041108,0.84517,-0.72555,-0.13076,-0.041108,0.011131
-0.041705,0.85032,-0.72748,-0.13412,-0.041705,0.011268
-0.042309,0.85548,-0.72937,-0.13753,-0.042308,0.011405
-0.042919,0.86063,-0.73121,-0.14098,-0.042919,0.011544
-0.043537,0.86579,-0.73301,-0.14448,-0.043536,0.011684
-0.044161,0.87095,-0.73477,-0.14802,-0.04416,0.011826
-0.044792,0.87611,-0.73648,-0.15162,-0.044791,0.011968
-0.04543,0.88127,-0.73814,-0.15525,-0.045429,0.012111
-0.046075,0.88643,-0.73976,-0.15894,-0.046074,0.012256
-0.046727,0.89159,-0.74133,-0.16267,-0.046726,0.012401
-0.047386,0.89675,-0.74286,-0.16646,-0.047385,0.012548
-0.048053,0.90192,-0.74434,-0.17029,-0.048052,0.012695
-0.048727,0.90708,-0.74577,-0.17416,-0.048726,0.012844
-0.049408,0.91224,-0.74716,-0.17809,-0.049407,0.012994
-0.050097,0.91739,-0.74849,-0.18206,-0.050096,0.013146
-0.050794,0.92255,-0.74978,-0.18609,-0.050793,0.013298
-0.051498,0.92771,-0.75102,-0.19016,-0.051497,0.013451
-0.052209,0.93286,-0.7522,-0.19428,-0.052208,0.013606
-0.052929,0.93801,-0.75334,-0.19845,-0.052928,0.013762
-0.053656,0.94316,-0.75443,-0.20267,-0.053655,0.013919
-0.054391,0.94831,-0.75547,-0.20694,-0.05439,0.014077
-0.055135,0.95346,-0.75645,-0.21126,-0.055133,0.014236
-0.055886,0.9586,-0.75739,-0.21563,-0.055885,0.014397
-0.056646,0.96374,-0.75827,-0.22005,-0.056644,0.014558
-0.057413,0.96888,-0.7591,-0.22452,-0.057412,0.014721
-0.058189,0.97401,-0.75987,-0.22905,-0.058188,0.014885
-0.058974,0.97914,-0.76059,-0.23362,-0.058972,0.01505
-0.059767,0.98426,-0.76126,-0.23824,-0.059765,0.015217
-0.060568,0.98938,-0.76188,-0.24292,-0.060566,0.015385
-0.061378,0.9945,-0.76244,-0.24764,-0.061376,0.015554
-0.062197,0.99961,-0.76294,-0.25242,-0.062195,0.015724
-0.063024,1.0047,-0.76339,-0.25725,-0.063023,0.015896
-0.063861,1.0098,-0.76379,-0.26213,-0.063859,0.016068
-0.064706,1.0149,-0.76412,-0.26706,-0.064704,0.016242
-0.065561,1.02,-0.76441,-0.27205,-0.065559,0.016418
-0.066425,1.0251,-0.76463,-0.27709,-0.066423,0.016594
-0.067298,1.0302,-0.7648,-0.28218,-0.067296,0.016772
-0.06818,1.0352,-0.7649,-0.28732,-0.068178,0.016951
-0.069072,1.0403,-0.76496,-0.29252,-0.06907,0.017132
-0.069974,1.0454,-0.76495,-0.29776,-0.069971,0.017314
-0.070885,1.0504,-0.76488,-0.30306,-0.070882,0.017497
-0.071805,1.0554,-0.76475,-0.30842,-0.071803,0.017681
-0.072736,1.0605,-0.76457,-0.31383,-0.072733,0.017867
-0.073677,1.0655,-0.76432,-0.31929,-0.073674,0.018054
-0.074628,1.0705,-0.76402,-0.3248,-0.074625,0.018243
-0.075589,1.0755,-0.76365,-0.33037,-0.075585,0.018433
-0.07656,1.0805,-0.76322,-0.33599,-0.076557,0.018624
-0.077541,1.0855,-0.76273,-0.34167,-0.077538,0.018816
-0.078534,1.0905,-0.76218,-0.3474,-0.07853,0.01901
-0.079536,1.0955,-0.76156,-0.35318,-0.079533,0.019206
-0.08055,1.1004,-0.76088,-0.35902,-0.080546,0.019403
-0.081574,1.1054,-0.76014,-0.36491,-0.08157,0.019601
-0.08261,1.1103,-0.75934,-0.37085,-0.082606,0.019801
-0.083656,1.1153,-0.75847,-0.37686,-0.083652,0.020002
-0.084714,1.1202,-0.75754,-0.38291,-0.08471,0.020204
-0.085783,1.1251,-0.75654,-0.38902,-0.085779,0.020408
-0.086864,1.13,-0.75548,-0.39518,-0.086859,0.020613
-0.087956,1.1349,-0.75435,-0.4014,-0.087951,0.02082
-0.08906,1.1397,-0.75316,-0.40768,-0.089055,0.021028
-0.090176,1.1446,-0.7519,-0.41401,-0.090171,0.021238
-0.091304,1.1494,-0.75058,-0.42039,-0.091299,0.021449
-0.092444,1.1543,-0.74919,-0.42683,-0.092439,0.021662
-0.093597,1.1591,-0.74773,-0.43332,-0.093591,0.021876
-0.094762,1.1639,-0.7462,-0.43987,-0.094756,0.022092
-0.095939,1.1687,-0.74461,-0.44648,-0.095933,0.022309
-0.09713,1.1735,-0.74295,-0.45314,-0.097124,0.022528
-0.098333,1.1782,-0.74122,-0.45985,-0.098327,0.022748
-0.09955,1.183,-0.73942,-0.46663,-0.099543,0.02297
-0.10078,1.1877,-0.73755,-0.47345,-0.10077,0.023193
-0.10202,1.1924,-0.73562,-0.48033,-0.10202,0.023418
-0.10328,1.1971,-0.73361,-0.48727,-0.10327,0.023645
-0.10455,1.2018,-0.73153,-0.49426,-0.10454,0.023873
-0.10583,1.2065,-0.72939,-0.50131,-0.10583,0.024102
-0.10713,1.2111,-0.72717,-0.50842,-0.10713,0.024333
-0.10845,1.2158,-0.72488,-0.51558,-0.10844,0.024566
-0.10977,1.2204,-0.72253,-0.52279,-0.10977,0.0248
-0.11112,1.225,-0.7201,-0.53007,-0.11111,0.025036
-0.11247,1.2296,-0.7176,-0.53739,-0.11246,0.025273
-0.11385,1.2341,-0.71502,-0.54478,-0.11384,0.025512
-0.11523,1.2387,-0.71238,-0.55221,-0.11522,0.025753
-0.11664,1.2432,-0.70966,-0.55971,-0.11663,0.025995
-0.11806,1.2477,-0.70687,-0.56726,-0.11805,0.026239
-0.11949,1.2522,-0.70401,-0.57487,-0.11948,0.026484
-0.12094,1.2567,-0.70107,-0.58253,-0.12093,0.026731
-0.12241,1.2611,-0.69807,-0.59024,-0.1224,0.02698
-0.1239,1.2656,-0.69498,-0.59802,-0.12388,0.02723
-0.1254,1.27,-0.69183,-0.60585,-0.12538,0.027482
-0.12692,1.2744,-0.6886,-0.61373,-0.1269,0.027735
-0.12845,1.2787,-0.68529,-0.62167,-0.12844,0.027991
-0.13001,1.2831,-0.68192,-0.62967,-0.12999,0.028247
-0.13158,1.2874,-0.67846,-0.63772,-0.13156,0.028506
-0.13317,1.2917,-0.67494,-0.64582,-0.13315,0.028765
-0.13478,1.296,-0.67133,-0.65399,-0.13476,0.029027
-0.1364,1.3003,-0.66766,-0.6622,-0.13639,0.02929
-0.13805,1.3045,-0.66391,-0.67048,-0.13803,0.029555
-0.13972,1.3088,-0.66008,-0.6788,-0.1397,0.029821
-0.1414,1.313,-0.65618,-0.68719,-0.14138,0.030089
-0.14311,1.3172,-0.6522,-0.69562,-0.14309,0.030359
-0.14483,1.3213,-0.64815,-0.70412,-0.14481,0.03063
-0.14658,1.3255,-0.64402,-0.71266,-0.14656,0.030903
-0.14835,1.3296,-0.63981,-0.72127,-0.14833,0.031177
-0.15014,1.3337,-0.63553,-0.72992,-0.15012,0.031453
-0.15195,1.3377,-0.63118,-0.73864,-0.15193,0.03173
-0.15378,1.3418,-0.62674,-0.7474,-0.15376,0.032009
-0.15564,1.3458,-0.62224,-0.75622,-0.15562,0.03229
-0.15752,1.3498,-0.61765,-0.7651,-0.15749,0.032572
-0.15942,1.3538,-0.613,-0.77402,-0.15939,0.032856
-0.16134,1.3577,-0.60826,-0.78301,-0.16132,0.033141
-0.16329,1.3616,-0.60345,-0.79204,-0.16327,0.033428
-0.16527,1.3655,-0.59856,-0.80113,-0.16524,0.033716
-0.16727,1.3694,-0.5936,-0.81027,-0.16724,0.034005
-0.16929,1.3733,-0.58857,-0.81947,-0.16926,0.034296
-0.17134,1.3771,-0.58346,-0.82872,-0.17131,0.034589
-0.17342,1.3809,-0.57827,-0.83802,-0.17339,0.034883
